"id","title","authors","venue","year"
"conf/vldb/Suciu96","Query Decomposition and View Maintenance for Query Languages for Unstructured Data","Dan Suciu","VLDB",1996
"conf/vldb/Wadler01","Et tu, XML? The downfall of the relational empire (abstract)","Philip Wadler","VLDB",2001
"conf/vldb/ArgePRSV98","Scalable Sweeping-Based Spatial Join","Lars Arge, Jeffrey Scott Vitter, Torsten Suel, Sridhar Ramaswamy, Octavian Procopiuc","VLDB",1998
"conf/vldb/MorimotoFMTY98","Algorithms for Mining Association Rules for Binary Segmentations of Huge Categorical Databases","Kunikazu Yoda, Hirofumi Matsuzawa, Takeshi Tokuyama, Yasuhiko Morimoto, Takeshi Fukuda","VLDB",1998
"conf/sigmod/ChoiC02","Selectivity estimation for spatio-temporal queries to moving objects","Yong-Jin Choi, Chin-Wan Chung","SIGMOD Conference",2002
"conf/vldb/GilbertKMS01","Surfing Wavelets on Streams: One-Pass Summaries for Approximate Aggregate Queries","Anna C. Gilbert, Martin Strauss, Yannis Kotidis, S. Muthukrishnan","VLDB",2001
"journals/sigmod/TaninBS96","Incremental data Structures and Algorithms for Dynamic Query Interfaces","Ben Shneiderman, Richard Beigel, Egemen Tanin","SIGMOD Record",1996
"conf/sigmod/KatayamaS97","The SR-tree: An Index Structure for High-Dimensional Nearest Neighbor Queries","Norio Katayama, Shin'ichi Satoh","SIGMOD Conference",1997
"journals/sigmod/AndersonS94","SEQUOIA 2000 Metadata Schema for Satellite Images","Michael Stonebraker, Jean T. Anderson","SIGMOD Record",1994
"conf/sigmod/BunemanKTT02","Archiving scientific data","Sanjeev Khanna, Peter Buneman, Wang Chiew Tan, Keishi Tajima","SIGMOD Conference",2002
"conf/sigmod/ArasuG03","Extracting Structured Data from Web Pages","Arvind Arasu, Hector Garcia-Molina","SIGMOD Conference",2003
"journals/sigmod/RosenthalHRS97","A Consumer Viewpoint on Mediator Languages - a Proposal for a Standard","Eric Hughes, Leonard J. Seligman, Arnon Rosenthal, Scott Renner","SIGMOD Record",1997
"conf/vldb/Kotidis01","A Data Warehousing Architecture for Enabling Service Provisioning Process","Yannis Kotidis","VLDB",2001
"conf/sigmod/MassariPSC95","QBI: Query By Icons","Antonio Massari, Panos K. Chrysanthis, Lorenzo Saladini, Stefano Pavani","SIGMOD Conference",1995
"conf/vldb/RaghavanG01","Crawling the Hidden Web","Sriram Raghavan, Hector Garcia-Molina","VLDB",2001
"journals/sigmod/Nascimento03","Peer-to-peer: harnessing the power of disruptive technologies","Mario A. Nascimento","SIGMOD Record",2003
"journals/vldb/LeeSC01","A graph-theoretic model for optimizing queries involving methods","Yaw-Huei Chen, Chi-Sheng Shih, Chiang Lee","VLDB J.",2001
"journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94a","A TSQL2 Tutorial","James Clifford, Ramez Elmasri, Michael D. Soo, Wolfgang Käfer, Nick Kline, Arie Segev, Suryanarayana M. Sripada, Fabio Grandi, John F. Roddick, Richard T. Snodgrass, Christian S. Jensen, Nikos A. Lorentzos, Ilsoo Ahn, Gad Ariav, Don S. Batory, T. Y. Cliff Leung, Curtis E. Dyreson, Krishna G. Kulkarni","SIGMOD Record",1994
"conf/sigmod/BrinMUT97","Dynamic Itemset Counting and Implication Rules for Market Basket Data","Shalom Tsur, Rajeev Motwani, Sergey Brin, Jeffrey D. Ullman","SIGMOD Conference",1997
"journals/sigmod/GatziuKBF98","Unbundling Active Functionality","Hans Fritschi, Arne Koschel, Günter von Bültzingsloewen, Stella Gatziu","SIGMOD Record",1998
"conf/vldb/KornMZ03","Checks and Balances: Monitoring Data Quality Problems in Network Traffic Databases","Flip Korn, Yunyue Zhu, S. Muthukrishnan","VLDB",2003
"conf/vldb/RoussopoulosK98","The Cubetree Storage Organization","Yannis Kotidis, Nick Roussopoulos","VLDB",1998
"journals/sigmod/NgH95","Multigranularity Locking in Multiple Job Classes Transaction Processing System","Sheung-lun Hung, Shan-hoi Ng","SIGMOD Record",1995
"conf/sigmod/ChaudhuriDN01","A Robust, Optimization-Based Approach for Approximate Answering of Aggregate Queries","Vivek R. Narasayya, Gautam Das, Surajit Chaudhuri","SIGMOD Conference",2001
"conf/vldb/ChoALS02","Optimizing the Secure Evaluation of Twig Queries","Sihem Amer-Yahia, Divesh Srivastava, SungRan Cho, Laks V. S. Lakshmanan","VLDB",2002
"journals/sigmod/Gaffney96","Illustra's Web DataBlade Module","John Gaffney","SIGMOD Record",1996
"conf/sigmod/SeshadriLR94","Sequence Query Processing","Raghu Ramakrishnan, Miron Livny, Praveen Seshadri","SIGMOD Conference",1994
"conf/vldb/Jacobs97","Innovation in Database Management: Computer Science vs. Engineering","Kenneth R. Jacobs","VLDB",1997
"conf/sigmod/RamaswamyK95","OODB Indexing by Class-Division","Sridhar Ramaswamy, Paris C. Kanellakis","SIGMOD Conference",1995
"conf/vldb/Carey00","Toto, We're Not in Kansas Anymore: On Transitioning from Research to the Real (Invited Industrial Talk)","Michael J. Carey","VLDB",2000
"journals/sigmod/Vassilakis00","An Optimisation Scheme for Coalesce/Valid Time Selection Operator Sequences","Costas Vassilakis","SIGMOD Record",2000
"conf/vldb/AgrawalCN00","Automated Selection of Materialized Views and Indexes in SQL Databases","Surajit Chaudhuri, Sanjay Agrawal, Vivek R. Narasayya","VLDB",2000
"conf/vldb/ChienTZ01","Efficient Management of Multiversion Documents by Object Referencing","Vassilis J. Tsotras, Carlo Zaniolo, Shu-Yao Chien","VLDB",2001
"conf/vldb/KahveciS01","Efficient Index Structures for String Databases","Tamer Kahveci, Ambuj K. Singh","VLDB",2001
"conf/sigmod/Han96","Data Mining Techniques","Jiawei Han","SIGMOD Conference",1996
"journals/sigmod/RamanathanH97","Extraction of Object-Oriented Structures from Existing Relational Databases","Julia E. Hodges, Shekar Ramanathan","SIGMOD Record",1997
"conf/vldb/ChenHWW02","Multi-Dimensional Regression Analysis of Time-Series Data Streams","Benjamin W. Wah, Yixin Chen, Jianyong Wang, Guozhu Dong, Jiawei Han","VLDB",2002
"conf/sigmod/2000","Proceedings of the 2000 ACM SIGMOD International Conference on Management of Data, May 16-18, 2000, Dallas, Texas, USA","?","SIGMOD Conference",2000
"journals/sigmod/Ioannidis96","Dynamic Information Visualization","Yannis E. Ioannidis","SIGMOD Record",1996
"conf/vldb/JagatheesanMPW03","Grid Data Management Systems & Services","Reagan Moore, Arun Jagatheesan, Paul Watson, Norman W. Paton","VLDB",2003
"journals/sigmod/LeeC00","Comparative Analysis of Six XML Schema Languages","Dongwon Lee, Wesley W. Chu","SIGMOD Record",2000
"conf/vldb/Guting94","GraphDB: Modeling and Querying Graphs in Databases","Ralf Hartmut Güting","VLDB",1994
"journals/sigmod/GrayG97","The Five-Minute Rule Ten Years Later, and Other Computer Storage Rules of Thumb","Jim Gray, Goetz Graefe","SIGMOD Record",1997
"conf/vldb/LahiriSCMC01","Cache Fusion: Extending Shared-Disk Clusters with Shared Caches","Tirthankar Lahiri, N. MacNaughton, Sashikanth Chandrasekaran, Wilson Chan, Vinay Srihari","VLDB",2001
"journals/sigmod/KramerNKRLKLZ97","WWW-UDK: A Web-based Environmental Meta-Information System","Rudolf Legat, Arne Koschel, Andree Keitel, Ralf Kramer, Claudia Rolker, Ralf Nikolai, Peter C. Lockemann, Konrad Zirm","SIGMOD Record",1997
"journals/tods/LechtenborgerV03","On the computation of relational view complements","Gottfried Vossen, Jens Lechtenbörger","ACM Trans. Database Syst.",2003
"journals/vldb/HuntAI02","Database indexing for large DNA and protein sequence collections","Robert W. Irving, Malcolm P. Atkinson, Ela Hunt","VLDB J.",2002
"conf/vldb/DeutschT03","MARS: A System for Publishing XML from Mixed and Redundant Storage","Alin Deutsch, Val Tannen","VLDB",2003
"conf/vldb/JagadishNSSK97","Incremental Organization for Data Recording and Warehousing","S. Sudarshan, P. P. S. Narayan, Rama Kanneganti, H. V. Jagadish, S. Seshadri","VLDB",1997
"journals/sigmod/Mani03","Understanding the semantics of sensor data","Murali Mani","SIGMOD Record",2003
"journals/sigmod/TanK03","Power efficient data gathering and aggregation in wireless sensor networks","Ibrahim Korpeoglu, Hüseyin Özgür Tan","SIGMOD Record",2003
"journals/sigmod/Hammer03","Treasurer's Message","Joachim Hammer","SIGMOD Record",2003
"conf/sigmod/BrinkhoffKSS94","Multi-Step Processing of Spatial Joins","Ralf Schneider, Thomas Brinkhoff, Bernhard Seeger, Hans-Peter Kriegel","SIGMOD Conference",1994
"journals/vldb/NguSHL01","Combining multi-visual features for efficient indexing in a large image database","Quan Z. Sheng, Anne H. H. Ngu, Ron Lei, Du Q. Huynh","VLDB J.",2001
"journals/sigmod/FreemanG96","Lifestreams: A Storage Model for Personal Data","Eric Freeman, David Gelernter","SIGMOD Record",1996
"journals/vldb/Li03","Computing complete answers to queries in the presence of limited access patterns","Chen Li","VLDB J.",2003
"journals/sigmod/LeveneP02","Report on the Web Dynamics Workshop at WWW 2002","Alexandra Poulovassilis, Mark Levene","SIGMOD Record",2002
"conf/sigmod/HanFHCC94","DBLearn: A System Prototype for Knowledge Discovery in Relational Databases","Yue Huang, Yandong Cai, Yongjian Fu, Nick Cercone, Jiawei Han","SIGMOD Conference",1994
"journals/tods/KonopnickiS98","Information Gathering in the World-Wide Web: The W3QL Query Language and the W3QS System","David Konopnicki, Oded Shmueli","ACM Trans. Database Syst.",1998
"conf/vldb/HsuLOMTX02","Advanced Database Technologies in a Diabetic Healthcare System","Chenyi Xia, Wynne Hsu, Keng Lik Teo, Mong-Li Lee, Beng Chin Ooi, Pranab Kumar Mohanty","VLDB",2002
"conf/sigmod/WaasG00","Counting, Enumerating, and Sampling of Execution Plans in a Cost-Based Query Optimizer","César A. Galindo-Legaria, Florian Waas","SIGMOD Conference",2000
"conf/sigmod/WilschutFA95","Parallel Evaluation of Multi-Join Queries","Jan Flokstra, Annita N. Wilschut, Peter M. G. Apers","SIGMOD Conference",1995
"conf/sigmod/RiedelFGN00","Data Mining on an OLTP System (Nearly) for Free","Erik Riedel, Gregory R. Ganger, David Nagle, Christos Faloutsos","SIGMOD Conference",2000
"conf/vldb/SrinivasaK03","A Platform Based on the Multi-dimensional Data Model for Analysis of Bio-Molecular Structures","Srinath Srinivasa, Sujit Kumar","VLDB",2003
"journals/sigmod/DomenigD99","An Overview and Classification of Mediated Query Systems","Klaus R. Dittrich, Ruxandra Domenig","SIGMOD Record",1999
"conf/vldb/ChakrabartiM00","Local Dimensionality Reduction: A New Approach to Indexing High Dimensional Spaces","Kaushik Chakrabarti, Sharad Mehrotra","VLDB",2000
"journals/sigmod/Cingil02","Supporting Global User Profiles Through Trusted Authorities","Ibrahim Cingil","SIGMOD Record",2002
"journals/sigmod/Anonymous96","MQSeries and CICS Link for Lotus Notes","?","SIGMOD Record",1996
"conf/vldb/CareyKRLABFLOPQRSSUVWY01","The Propel Distributed Services Platform","Runping Qi, Kuan Yee, Brian Sterling, Nicolas Adiba, Michael J. Carey, David Rieber, Steve Kirsch, Michael Blow, John C. Shafer, Rajendra Panwar, Daniela Florescu, Mary Roth, Dan Wineman, David Li, Bert Van der Linden, Brian Vickery, Ivan Oprencak, Tolga Urhan","VLDB",2001
"journals/sigmod/BoulosO99","Cost Estimation of User-Defined Methods in Object-Relational Database Systems","Kinji Ono, Jihad Boulos","SIGMOD Record",1999
"journals/tods/Revesz98","Safe Query Languages for Constraint Databases","Peter Z. Revesz","ACM Trans. Database Syst.",1998
"conf/sigmod/CranorJSS03","Gigascope: A Stream Database for Network Applications","Theodore Johnson, Charles D. Cranor, Oliver Spatscheck, Vladislav Shkapenyuk","SIGMOD Conference",2003
"conf/vldb/SizovGT03","From Focused Crawling to Expert Information: an Application Framework for Web Exploration and Portal Generation","Martin Theobald, Sergej Sizov, Jens Graupmann","VLDB",2003
"journals/vldb/Han98","Optimizing Relational Queries in Connection Hypergraphs: Nested Queries, Views, and Binding Propagations","Jia Liang Han","VLDB J.",1998
"conf/sigmod/UrhanFA98","Cost Based Query Scrambling for Initial Delays","Tolga Urhan, Michael J. Franklin, Laurent Amsaleg","SIGMOD Conference",1998
"conf/vldb/JohnsonM98","Performance Measurements of Tertiary Storage Devices","Ethan L. Miller, Theodore Johnson","VLDB",1998
"conf/vldb/BalminHKPSW03","A System for Keyword Proximity Search on XML Databases","Tianqiu Wang, Yannis Papakonstantinou, Nick Koudas, Vagelis Hristidis, Andrey Balmin, Divesh Srivastava","VLDB",2003
"conf/vldb/MeccaCM01","RoadRunner: Towards Automatic Data Extraction from Large Web Sites","Giansalvatore Mecca, Valter Crescenzi, Paolo Merialdo","VLDB",2001
"journals/sigmod/Camps02","From Ternary Relationship to Relational Tables: A Case Against Common Beliefs","Rafael Camps","SIGMOD Record",2002
"conf/sigmod/BabuGR01","SPARTAN: A Model-Based Semantic Compression System for Massive Data Tables","Shivnath Babu, Rajeev Rastogi, Minos N. Garofalakis","SIGMOD Conference",2001
"conf/sigmod/HuangSW94","Data Replication for Mobile Computers","A. Prasad Sistla, Ouri Wolfson, Yixiu Huang","SIGMOD Conference",1994
"conf/sigmod/WattezCBFF00","Benchmarking Queries over Trees: Learning the Hard Truth the Hard Way","Sophie Cluet, Fanny Wattez, Véronique Benzaken, Guy Ferran, Christian Fiegel","SIGMOD Conference",2000
"conf/sigmod/GillmannWW02","Workflow management with service quality guarantees","Wolfgang Wonner, Gerhard Weikum, Michael Gillmann","SIGMOD Conference",2002
"conf/vldb/Duranti01","The Long-Term Preservation of Authentic Electronic Records","Luciana Duranti","VLDB",2001
"conf/sigmod/Epstein95","Keynote Address","Robert S. Epstein","SIGMOD Conference",1995
"conf/vldb/Madnick95","From VLDB to VMLDB (Very MANY Large Data Bases): Dealing with Large-Scale Semantic Heterogenity","Stuart E. Madnick","VLDB",1995
"conf/sigmod/ChandrasekaranCDFHHKMRS03","TelegraphCQ: Continuous Dataflow Processing","Mehul A. Shah, Wei Hong, Sirish Chandrasekaran, Samuel Madden, Sailesh Krishnamurthy, Amol Deshpande, Frederick Reiss, Owen Cooper, Joseph M. Hellerstein, Michael J. Franklin","SIGMOD Conference",2003
"conf/vldb/PedersenJD00","The TreeScape System: Reuse of Pre-Computed Aggregates over Irregular OLAP Hierarchies","Curtis E. Dyreson, Torben Bach Pedersen, Christian S. Jensen","VLDB",2000
"conf/vldb/GaoS03","Temporal Slicing in the Evaluation of XML Queries","Richard T. Snodgrass, Dengfeng Gao","VLDB",2003
"journals/sigmod/FlorescuLM98","Database Techniques for the World-Wide Web: A Survey","Daniela Florescu, Alberto O. Mendelzon, Alon Y. Levy","SIGMOD Record",1998
"conf/vldb/DiligentiCLGG00","Focused Crawling Using Context Graphs","Frans Coetzee, Steve Lawrence, Michelangelo Diligenti, Marco Gori, C. Lee Giles","VLDB",2000
"conf/sigmod/ChakrabartiM99","Efficient Concurrency Control in Multidimensional Access Methods","Sharad Mehrotra, Kaushik Chakrabarti","SIGMOD Conference",1999
"conf/sigmod/ThomasDM95","Design and Implementation of Advanced Knowledge Processing in the KDMS KRISYS (Demonstration Description)","Stefan Deßloch, Joachim Thomas, Nelson Mendonça Mattos","SIGMOD Conference",1995
"conf/vldb/BhattacharjeePMLCH03","Efficient Query Processing for Multi-Dimensionally Clustered Tables in DB2","Matthew Huras, Leslie Cranston, Bishwaranjan Bhattacharjee, Sriram Padmanabhan, Timothy Malkemus, Tony Lai","VLDB",2003
"journals/sigmod/Vianu03","A Web odyssey: from codd to XML","Victor Vianu","SIGMOD Record",2003
"conf/sigmod/BreunigKNS00","LOF: Identifying Density-Based Local Outliers","Hans-Peter Kriegel, Raymond T. Ng, Markus M. Breunig, Jörg Sander","SIGMOD Conference",2000
"conf/sigmod/OlstonW02","Best-effort cache synchronization with source cooperation","Chris Olston, Jennifer Widom","SIGMOD Conference",2002
"conf/sigmod/DewanSHH94","Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing","Jae-Jun Hwang, Mauricio A. Hernández, Salvatore J. Stolfo, Hasanat M. Dewan","SIGMOD Conference",1994
"conf/vldb/YuAA03","Tabular Placement of Relational Data on MEMS-based Storage Devices","Divyakant Agrawal, Amr El Abbadi, Hailing Yu","VLDB",2003
"conf/vldb/Koch03","Efficient Processing of Expressive Node-Selecting Queries on XML Data in Secondary Storage: A Tree Automata-based Approach","Christoph Koch","VLDB",2003
"journals/sigmod/Qian95b","Opportunities at ARPA, NSF, and Elsewhere","Xiaolei Qian","SIGMOD Record",1995
"conf/sigmod/FukudaMMT96a","SONAR: System for Optimized Numeric AssociationRules","Takeshi Tokuyama, Takeshi Fukuda, Yasuhiko Morimoto, Shinichi Morishita","SIGMOD Conference",1996
"journals/vldb/MedjahedBBNE03","Business-to-business interactions: issues and enabling technologies","Anne H. H. Ngu, Athman Bouguettaya, Brahim Medjahed, Ahmed K. Elmagarmid, Boualem Benatallah","VLDB J.",2003
"conf/vldb/HristidisP02","DISCOVER: Keyword Search in Relational Databases","Vagelis Hristidis, Yannis Papakonstantinou","VLDB",2002
"journals/vldb/AgrawalAJL95","Ordered Shared Locks for Real-Time Databases","Richard Jeffers, Divyakant Agrawal, Amr El Abbadi, Lijing Lin","VLDB J.",1995
"conf/sigmod/2002","Proceedings of the 2002 ACM SIGMOD International Conference on Management of Data, Madison, Wisconsin, June 3-6, 2002","?","SIGMOD Conference",2002
"conf/sigmod/LarsonG03","Transparent Mid-Tier Database Caching in SQL Server","Per-Åke Larson, Jingren Zhou, Jonathan Goldstein","SIGMOD Conference",2003
"conf/sigmod/StoltePAG03","Scientific Data Repositories: Designing for a Moving Target","Etzard Stolte, Thomas R. Gross, Gustavo Alonso, Christoph von Praun","SIGMOD Conference",2003
"conf/sigmod/CeriFP98","The IDEA Web Lab","Piero Fraternali, Stefano Paraboschi, Stefano Ceri","SIGMOD Conference",1998
"journals/sigmod/TomasicS97","Improving Access to Environmental Data Using Context Information","Anthony Tomasic, Eric Simon","SIGMOD Record",1997
"conf/sigmod/Shyy95","VERSANT Replication: Supporting Fault-Tolerant Object Databases","H. Stephen Au-Yeung, C. P. Chou, Yuh-Ming Shyy","SIGMOD Conference",1995
"conf/vldb/AksoyZF01","Data Staging for On-Demand Broadcast","Stanley B. Zdonik, Demet Aksoy, Michael J. Franklin","VLDB",2001
